V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15
uniprotkb:Q86WT6	uniprotkb:Q6NYC8	-	-	uniprotkb:TRIM69(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1050111	mentha-score:0.454
uniprotkb:Q9UHB6	uniprotkb:Q6NYC8	-	-	uniprotkb:LIMA1(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1457870	mentha-score:0.236
uniprotkb:Q9UJV3	uniprotkb:Q6NYC8	-	-	uniprotkb:MID2(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1045970	mentha-score:0.583
uniprotkb:Q8N6L0	uniprotkb:Q6NYC8	-	-	uniprotkb:CCDC155(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1050177	mentha-score:0.583
uniprotkb:Q8N1B4	uniprotkb:Q6NYC8	-	-	uniprotkb:VPS52(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1041904	mentha-score:0.583
uniprotkb:Q96JN2	uniprotkb:Q6NYC8	-	-	uniprotkb:CCDC136(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1048790	mentha-score:0.454
uniprotkb:Q96H55	uniprotkb:Q6NYC8	-	-	uniprotkb:MYO19(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1457871	mentha-score:0.236
uniprotkb:Q92614	uniprotkb:Q6NYC8	-	-	uniprotkb:MYO18A(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1457872	mentha-score:0.236
uniprotkb:Q9H8V3	uniprotkb:Q6NYC8	-	-	uniprotkb:ECT2(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:22990118	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:809330	mentha-score:0.126
uniprotkb:Q9NSC5	uniprotkb:Q6NYC8	-	-	uniprotkb:HOMER3(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1044443	mentha-score:0.376
uniprotkb:Q8N3V7	uniprotkb:Q6NYC8	-	-	uniprotkb:SYNPO(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1457869	mentha-score:0.236
uniprotkb:Q8IZU0	uniprotkb:Q6NYC8	-	-	uniprotkb:FAM9B(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1050259	mentha-score:0.454
uniprotkb:Q96EA4	uniprotkb:Q6NYC8	-	-	uniprotkb:SPDL1(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1047765	mentha-score:0.454
uniprotkb:Q8NA61	uniprotkb:Q6NYC8	-	-	uniprotkb:SPERT(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1050260	mentha-score:0.454
uniprotkb:Q9BRK4	uniprotkb:Q6NYC8	-	-	uniprotkb:LZTS2(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1049526	mentha-score:0.454
uniprotkb:Q9UBB9	uniprotkb:Q6NYC8	-	-	uniprotkb:TFIP11(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25416956	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1046700	mentha-score:0.454
uniprotkb:Q6ZQ29	uniprotkb:Q6NYC8	-	-	uniprotkb:TAOK2(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1471542	mentha-score:0.236
uniprotkb:Q9D6P8	uniprotkb:Q6NYC8	-	-	uniprotkb:CALML3(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1471540	mentha-score:0.236
uniprotkb:Q9ERG0	uniprotkb:Q6NYC8	-	-	uniprotkb:LIMA1(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1471539	mentha-score:0.236
uniprotkb:Q8VDD5	uniprotkb:Q6NYC8	-	-	uniprotkb:MYH9(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1471537	mentha-score:0.236
uniprotkb:Q80X90	uniprotkb:Q6NYC8	-	-	uniprotkb:FLNB(gene name)	uniprotkb:PPP1R18(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:10090(Mus musculus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1471541	mentha-score:0.236
uniprotkb:P22670	uniprotkb:O00712	-	-	uniprotkb:RFX1(gene name)	uniprotkb:NFIB(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:12624117	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:259969	mentha-score:0.21
uniprotkb:P22670	uniprotkb:O75528	-	-	uniprotkb:RFX1(gene name)	uniprotkb:TADA3(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:16169070	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:270835	mentha-score:0.286
uniprotkb:P22670	uniprotkb:P08651	-	-	uniprotkb:RFX1(gene name)	uniprotkb:NFIC(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:12624117	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:259970	mentha-score:0.21
uniprotkb:P22670	uniprotkb:O15198	-	-	uniprotkb:RFX1(gene name)	uniprotkb:SMAD9(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:15231748	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:833762	mentha-score:0.332
uniprotkb:P22670	uniprotkb:P00519	-	-	uniprotkb:RFX1(gene name)	uniprotkb:ABL1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:9583676	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:278249	mentha-score:0.454
uniprotkb:P22670	uniprotkb:P00519	-	-	uniprotkb:RFX1(gene name)	uniprotkb:ABL1(gene name)	psi-mi:MI:0096(pull down)	-	pubmed:9583676	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:278250	mentha-score:0.454
uniprotkb:P22670	uniprotkb:P21272	-	-	uniprotkb:RFX1(gene name)	uniprotkb:CEBPB(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:22242598	taxid:10116(Rattus norvegicus)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:673585	mentha-score:0.126
uniprotkb:Q9UKT7	uniprotkb:P22670	-	-	uniprotkb:FBXL3(gene name)	uniprotkb:RFX1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26186194	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1187208	mentha-score:0.126
uniprotkb:P32314	uniprotkb:P22670	-	-	uniprotkb:FOXN2(gene name)	uniprotkb:RFX1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:25609649	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1509851	mentha-score:0.332
uniprotkb:Q14938	uniprotkb:P22670	-	-	uniprotkb:NFIX(gene name)	uniprotkb:RFX1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:12624117	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:259968	mentha-score:0.21
uniprotkb:Q9Y6Q9	uniprotkb:P22670	-	-	uniprotkb:NCOA3(gene name)	uniprotkb:RFX1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:20181721	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:636373	mentha-score:0.21
uniprotkb:Q15797	uniprotkb:P22670	-	-	uniprotkb:SMAD1(gene name)	uniprotkb:RFX1(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:15231748	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:834316	mentha-score:0.332
uniprotkb:P48431	uniprotkb:P22670	-	-	uniprotkb:SOX2(gene name)	uniprotkb:RFX1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:23667531	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:863220	mentha-score:0.126
uniprotkb:P46531	uniprotkb:P22670	-	-	uniprotkb:NOTCH1(gene name)	uniprotkb:RFX1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:23022380	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:810721	mentha-score:0.126
uniprotkb:Q9Y5V3	uniprotkb:P22670	-	-	uniprotkb:MAGED1(gene name)	uniprotkb:RFX1(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:16169070	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:270495	mentha-score:0.286
uniprotkb:Q13485	uniprotkb:P22670	-	-	uniprotkb:SMAD4(gene name)	uniprotkb:RFX1(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:15231748	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:834191	mentha-score:0.332
uniprotkb:Q13547	uniprotkb:P22670	-	-	uniprotkb:HDAC1(gene name)	uniprotkb:RFX1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:16464847	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:480149	mentha-score:0.569
uniprotkb:Q13547	uniprotkb:P22670	-	-	uniprotkb:HDAC1(gene name)	uniprotkb:RFX1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:17630394	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:530470	mentha-score:0.569
uniprotkb:P22626	uniprotkb:P20618	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:PSMB1(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:22863883	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:921904	mentha-score:0.081
uniprotkb:P22626	uniprotkb:O14965	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:AURKA(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:23443559	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:954103	mentha-score:0.126
uniprotkb:P22626	uniprotkb:O14979	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:HNRNPDL(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:22939629	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:745675	mentha-score:0.081
uniprotkb:P22626	uniprotkb:P07195	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:LDHB(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:22863883	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:921887	mentha-score:0.081
uniprotkb:P22626	uniprotkb:P06576	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:ATP5B(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:22939629	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:754122	mentha-score:0.081
uniprotkb:P22626	uniprotkb:O43237	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:DYNC1LI2(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:22863883	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:921896	mentha-score:0.081
uniprotkb:P22626	uniprotkb:O95793	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:STAU1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:23125841	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:950218	mentha-score:0.126
uniprotkb:P22626	uniprotkb:P01730	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:CD4(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:15047060	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:567738	mentha-score:0.126
uniprotkb:P22626	uniprotkb:P07550	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:ADRB2(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:23798571	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:875964	mentha-score:0.126
uniprotkb:P22626	uniprotkb:P11441	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:UBL4A(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:23246001	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:836633	mentha-score:0.126
uniprotkb:P22626	uniprotkb:O60260	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:PARK2(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:24244333	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:915278	mentha-score:0.126
uniprotkb:P22626	uniprotkb:O43324	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:EEF1E1(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:22863883	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:921900	mentha-score:0.081
uniprotkb:P22626	uniprotkb:P02545	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:LMNA(gene name)	psi-mi:MI:1313(bioid)	-	pubmed:22412018	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:871757	mentha-score:0.126
uniprotkb:P22626	uniprotkb:P02751	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:FN1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:19738201	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:826935	mentha-score:0.126
uniprotkb:P22626	uniprotkb:O75530	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:EED(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:24457600	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1063520	mentha-score:0.126
uniprotkb:P22626	uniprotkb:P15927	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:RPA2(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:24332808	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:933961	mentha-score:0.126
uniprotkb:P22626	uniprotkb:P16455	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:MGMT(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:16226712	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:481842	mentha-score:0.126
uniprotkb:P22626	uniprotkb:O75147	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:OBSL1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:24711643	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1058362	mentha-score:0.126
uniprotkb:P22626	uniprotkb:O43583	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:DENR(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:22863883	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:921889	mentha-score:0.081
uniprotkb:P22626	uniprotkb:P13612	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:ITGA4(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:22623428	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:836864	mentha-score:0.126
uniprotkb:P22626	uniprotkb:P00558	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:PGK1(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:26344197	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:1266554	mentha-score:0.081
uniprotkb:P22626	uniprotkb:P08579	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:SNRPB2(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:22863883	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:925694	mentha-score:0.081
uniprotkb:P22626	uniprotkb:P12270	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:TPR(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:22939629	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:750245	mentha-score:0.081
uniprotkb:P22626	uniprotkb:O14879	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:IFIT3(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:21642987	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:830006	mentha-score:0.236
uniprotkb:P22626	uniprotkb:P09913	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:IFIT2(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:21642987	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:829979	mentha-score:0.236
uniprotkb:P22626	uniprotkb:P04792	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:HSPB1(gene name)	psi-mi:MI:0018(two hybrid)	-	pubmed:25277244	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:1255506	mentha-score:0.286
uniprotkb:P22626	uniprotkb:P19320	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:VCAM1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:19738201	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:827041	mentha-score:0.236
uniprotkb:P22626	uniprotkb:P09651	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:HNRNPA1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:17643375	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:424643	mentha-score:0.507
uniprotkb:P22626	uniprotkb:P09651	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:HNRNPA1(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:22863883	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:921877	mentha-score:0.507
uniprotkb:P22626	uniprotkb:P09651	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:HNRNPA1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:25324306	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1241477	mentha-score:0.507
uniprotkb:P22626	uniprotkb:P09651	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:HNRNPA1(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:26496610	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:1444860	mentha-score:0.507
uniprotkb:P22626	uniprotkb:P09651	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:HNRNPA1(gene name)	psi-mi:MI:0401(biochemical)	-	pubmed:26344197	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0403(colocalization)	psi-mi:MI:0463(biogrid)	biogrid:1263050	mentha-score:0.507
uniprotkb:P22626	uniprotkb:P14866	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:HNRNPL(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:10441480	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:279437	mentha-score:0.659
uniprotkb:P22626	uniprotkb:P14866	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:HNRNPL(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:23976881	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:932845	mentha-score:0.659
uniprotkb:P22626	uniprotkb:P14866	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:HNRNPL(gene name)	psi-mi:MI:0096(pull down)	-	pubmed:23976881	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0407(direct interaction)	psi-mi:MI:0463(biogrid)	biogrid:932847	mentha-score:0.659
uniprotkb:P22626	uniprotkb:P14866	-	-	uniprotkb:HNRNPA2B1(gene name)	uniprotkb:HNRNPL(gene name)	psi-mi:MI:0004(affinity chromatography technology)	-	pubmed:23976881	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:MI:0915(physical association)	psi-mi:MI:0463(biogrid)	biogrid:932849	mentha-score:0.659
